m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Максим,Захарченко,maksym.zakharchenko7@student.org,1999,2,5,RHR-46,81.16,38(097)65-88-455
Людмила,Козлов,lyudmyla.kozlov23@student.org,1951,12,9,LLL-88,57.93,38(066)40-16-788
Людмила,Білоус,lyudmyla.bilous6@student.org,1979,2,25,PRG-45,72.07,38(063)61-32-402
Остап,Козлов,ostap.kozlov19@student.org,1993,12,30,WXP-26,28.7,38(096)92-11-610
Ярослав,Гончаренко,yaroslav.honcharenko18@student.org,1995,3,2,FHA-37,89.75,38(099)56-14-946
Тетяна,Ковальчук,tetyana.kovalchuk7@student.org,1960,3,15,RDF-13,49.24,38(068)87-36-136
Станіслав,Поліщук,stanislav.polishchuk40@student.org,2005,4,4,LEI-16,35.92,38(093)75-38-610
Григорій,Гладко,hryhoriy.hladko36@student.org,1994,11,5,AMP-36,40.04,38(063)66-91-117
Костянтин,Василенко,kostyantyn.vasylenko6@student.org,1961,5,22,PHK-87,53.63,38(067)90-44-841
Інна,Лисенко,inna.lysenko7@student.org,1971,12,10,UVH-18,66.25,38(067)15-99-119
Костянтин,Лисенко,kostyantyn.lysenko36@student.org,1958,9,5,BGU-12,97.4,38(066)53-44-156
Оксана,Зайцев,oksana.zaytsev19@student.org,2001,10,30,VKZ-69,52.29,38(097)96-66-916
Надія,Романенко,nadiya.romanenko34@student.org,2000,7,28,VEQ-35,82.22,38(095)50-85-798
Марія,Лебедь,mariya.lebed38@student.org,1960,7,12,IAK-13,74.55,38(063)11-87-405
Інна,Кузьменко,inna.kuzmenko25@student.org,1986,6,5,JLE-15,28.53,38(073)43-44-181
Вера,Гайдук,vera.hayduk13@student.org,1971,10,26,EOC-52,25.84,38(050)41-75-910
Алла,Гайдук,alla.hayduk25@student.org,1993,12,17,HHL-97,58.28,38(095)98-50-845
Галина,Шаповал,halyna.shapoval9@student.org,2007,11,11,BXD-48,98.8,38(050)70-11-859
Тарас,Макаренко,taras.makarenko9@student.org,1977,2,4,PKC-90,92.33,38(067)25-60-723
Тарас,Захарченко,taras.zakharchenko23@student.org,1991,12,29,PZX-65,44.13,38(067)84-73-799
Олександр,Цимбал,oleksandr.tsymbal20@student.org,2002,11,11,IHQ-63,80.11,38(050)23-90-416
Раїса,Бойко,rayisa.boyko18@student.org,1962,3,24,XEU-77,72.48,38(073)26-60-446
Остап,Мельник,ostap.melnyk25@student.org,1971,3,28,TTE-46,22.97,38(068)90-30-874
Вікторія,Іваненко,viktoriya.ivanenko16@student.org,1962,4,9,QDV-28,83.76,38(096)56-55-840
Оксана,Шевченко,oksana.shevchenko6@student.org,1977,11,2,XZZ-48,6.51,38(096)19-56-321
Вера,Гладко,vera.hladko6@student.org,1978,11,11,JKA-80,41.79,38(098)77-71-696
Олена,Зайцев,olena.zaytsev1@student.org,1985,4,21,EHZ-91,48.49,38(068)33-68-212
Віктор,Михайленко,viktor.mykhaylenko4@student.org,1959,10,12,RGG-24,17.13,38(099)64-82-130
Станіслав,Павленко,stanislav.pavlenko21@student.org,1970,8,27,ZOE-63,88.49,38(095)48-53-292
Ярослав,Новік,yaroslav.novik7@student.org,2000,3,25,CRV-76,55.46,38(066)69-25-514
Іван,Цимбал,ivan.tsymbal@student.org,1950,3,16,DGG-73,40.93,38(097)30-49-419
Петро,Руденко,petro.rudenko31@student.org,1979,11,4,BQZ-57,71.48,38(068)29-97-697
Вера,Лебедь,vera.lebed23@student.org,1969,6,8,MUE-46,43.39,38(096)89-30-818
Вікторія,Кузьменко,viktoriya.kuzmenko36@student.org,2006,3,14,PYA-61,10.18,38(066)24-46-791
Володимир,Цимбал,volodymyr.tsymbal4@student.org,2002,7,6,PXN-74,66.44,38(093)33-14-336
Тетяна,Коваленко,tetyana.kovalenko6@student.org,1967,3,5,SXY-10,26.4,38(096)41-44-755
Роман,Зайцев,roman.zaytsev2@student.org,1972,7,10,QOI-12,22.54,38(063)26-24-503
Вікторія,Білоус,viktoriya.bilous32@student.org,1991,6,21,FVH-16,23.36,38(067)39-42-806
Вера,Стельмах,vera.stelmakh20@student.org,1970,11,20,YPB-34,44.34,38(098)32-27-891
Алла,Білоус,alla.bilous38@student.org,1978,1,25,KCR-13,31.36,38(073)64-52-153
Роман,Поліщук,roman.polishchuk75@student.org,2005,3,23,ZLG-47,52.81,38(050)35-69-826
Сергій,Шаповал,serhiy.shapoval7@student.org,1995,9,22,IHP-68,95.76,38(050)14-52-882
Оксана,Скрипка,oksana.skrypka20@student.org,1967,2,3,YYJ-89,95.62,38(066)24-73-149
Іван,Панченко,ivan.panchenko33@student.org,2009,3,26,NQV-51,30.34,38(096)74-35-476
Раїса,Гордієнко,rayisa.hordiyenko5@student.org,1978,5,9,PQC-85,34.99,38(099)64-84-399
Сергій,Іваненко,serhiy.ivanenko34@student.org,1984,2,3,ECM-82,37.69,38(097)78-34-489
Олеся,Коваленко,olesya.kovalenko16@student.org,1950,11,30,XML-35,41.34,38(068)78-30-773
Богдан,Шевченко,bohdan.shevchenko23@student.org,1994,7,5,DBY-58,13.08,38(099)29-42-266
Наталія,Зайцев,nataliya.zaytsev21@student.org,1974,5,12,EXP-55,44.49,38(093)71-23-144
Михайло,Шаповал,mykhaylo.shapoval4@student.org,1994,9,10,LRS-50,10.32,38(063)45-42-977
Іван,Литвин,ivan.lytvyn9@student.org,1961,8,19,WQW-96,34.32,38(095)24-47-790
Дмитро,Іваненко,dmytro.ivanenko12@student.org,2006,11,25,TIC-65,51.9,38(068)86-17-821
Григорій,Бойко,hryhoriy.boyko16@student.org,1988,2,25,RZI-27,80.81,38(067)72-43-923
Інна,Захарченко,inna.zakharchenko13@student.org,1984,9,19,QMF-40,79.65,38(095)84-15-987
Денис,Мельник,denys.melnyk9@student.org,1965,5,28,PLV-48,67.56,38(066)90-80-273
Володимир,Гордієнко,volodymyr.hordiyenko20@student.org,1959,7,24,LRT-55,39.91,38(050)34-19-355
Катерина,Шевчук,kateryna.shevchuk31@student.org,1964,1,26,RVP-22,2.75,38(093)27-45-750
Роман,Король,roman.korol49@student.org,1965,7,29,TQU-90,67.76,38(098)51-83-772
Федір,Никоненко,fedir.nykonenko16@student.org,2001,6,2,ZKV-72,10.13,38(096)44-69-734
Дмитро,Гордієнко,dmytro.hordiyenko4@student.org,1956,7,22,XEJ-63,81.51,38(096)35-12-634
Юрій,Михайленко,yuriy.mykhaylenko14@student.org,1965,5,18,KRI-27,9.73,38(098)95-70-384
Денис,Руденко,denys.rudenko19@student.org,2010,2,5,UKC-88,22.6,38(093)30-64-440
Олена,Лебедь,olena.lebed35@student.org,1985,6,22,NTN-17,41.99,38(098)73-59-547
Сергій,Руденко,serhiy.rudenko20@student.org,1960,7,26,UHA-58,49.29,38(073)51-20-123
Надія,Мельник,nadiya.melnyk17@student.org,1981,3,21,BSR-18,27.97,38(073)45-43-852
Ганна,Левченко,hanna.levchenko27@student.org,1992,2,14,COD-54,55.2,38(098)22-43-942
Валентина,Руденко,valentyna.rudenko@student.org,1983,4,30,XCB-36,23.07,38(073)78-46-333
Алла,Василенко,alla.vasylenko6@student.org,2007,3,21,ZKW-73,22.81,38(068)19-54-934
Денис,Савченко,denys.savchenko39@student.org,1985,9,2,LUB-84,28.2,38(073)63-48-688
Дмитро,Гриценко,dmytro.hrytsenko35@student.org,1963,11,19,YCI-56,0.01,38(099)46-48-547
Віталій,Шаповал,vitaliy.shapoval11@student.org,1993,3,30,ELD-91,94.72,38(095)72-77-310
Іван,Гладко,ivan.hladko4@student.org,1959,8,10,XJJ-86,92.19,38(073)61-77-932
Іван,Никоненко,ivan.nykonenko29@student.org,1967,7,25,OKP-54,31.28,38(073)41-42-674
Максим,Авраменко,maksym.avramenko19@student.org,2000,4,18,KLZ-10,10.2,38(095)60-93-716
Алла,Коваль,alla.koval32@student.org,2000,1,17,TPU-67,67.85,38(099)84-36-409
Лілія,Савченко,liliya.savchenko4@student.org,1950,7,10,WQV-24,84.77,38(073)33-97-148
Денис,Шевченко,denys.shevchenko20@student.org,1989,10,13,CLA-41,73.3,38(099)97-71-656
Станіслав,Гладко,stanislav.hladko21@student.org,2000,7,10,GPU-62,83.15,38(068)44-39-261
Ірина,Литвин,iryna.lytvyn14@student.org,1955,10,23,ZFK-10,32.47,38(096)61-19-692
Наталія,Стельмах,nataliya.stelmakh28@student.org,2007,6,23,VWX-33,62.37,38(097)57-70-247
Галина,Новік,halyna.novik3@student.org,1971,9,13,FMB-22,76.7,38(099)71-68-197
Артем,Макаренко,artem.makarenko30@student.org,1964,8,24,SZU-42,88.59,38(098)29-14-446
Сергій,Бойко,serhiy.boyko29@student.org,1969,5,11,HLN-95,88.23,38(068)22-59-494
Василь,Гайдук,vasyl.hayduk22@student.org,1969,9,27,JTF-24,28.76,38(050)46-57-167
Тетяна,Гриценко,tetyana.hrytsenko2@student.org,1999,7,1,PFN-45,0.67,38(093)17-48-979
Лілія,Михайленко,liliya.mykhaylenko16@student.org,1992,5,28,UTN-44,41.36,38(063)63-92-885
Тарас,Стельмах,taras.stelmakh25@student.org,1992,11,29,SCB-13,92.02,38(096)76-10-961
Ігор,Шевченко,ihor.shevchenko14@student.org,1997,8,3,MWE-63,66.72,38(063)86-51-825
Валентина,Шаповал,valentyna.shapoval23@student.org,2007,8,3,ZTE-88,98.99,38(096)59-71-836
Тетяна,Омельченко,tetyana.omelchenko47@student.org,1986,12,18,AIU-95,54.55,38(050)12-38-659
Галина,Романенко,halyna.romanenko21@student.org,1953,4,16,LFM-68,9.05,38(099)81-62-195
Алла,Костенко,alla.kostenko21@student.org,1951,5,18,MAD-27,24.14,38(096)37-31-830
Іван,Костенко,ivan.kostenko20@student.org,1993,2,1,OGB-59,6.99,38(068)56-16-658
Юрій,Коваленко,yuriy.kovalenko6@student.org,1958,8,28,CWL-86,88.75,38(063)81-53-652
Григорій,Гриценко,hryhoriy.hrytsenko9@student.org,2006,6,9,GVM-62,79.56,38(096)13-50-947
Андрій,Гордієнко,andriy.hordiyenko30@student.org,1996,7,3,IRP-89,57.95,38(095)85-77-657
Павло,Іваненко,pavlo.ivanenko10@student.org,1992,9,23,BVW-75,34.46,38(067)19-99-302
Алла,Гайдук,alla.hayduk7@student.org,1972,10,8,TGC-61,99.98,38(073)68-79-828
Артем,Білоус,artem.bilous30@student.org,1993,3,21,HFU-53,57.04,38(099)19-10-201
Павло,Кравченко,pavlo.kravchenko35@student.org,1993,2,27,VJS-86,66.45,38(096)20-42-802
Вера,Зайцев,vera.zaytsev14@student.org,1950,7,31,SQY-98,52.05,38(095)53-22-135
Григорій,Рибак,hryhoriy.rybak33@student.org,2002,9,7,BMM-15,13.89,38(096)15-11-264
Ігор,Король,ihor.korol5@student.org,1989,10,28,KDI-41,24.76,38(096)10-61-356
Денис,Мельник,denys.melnyk27@student.org,2002,12,10,VQM-71,47.72,38(099)24-82-817
Станіслав,Бойко,stanislav.boyko34@student.org,1978,6,22,SZU-42,52.03,38(050)32-64-603
Денис,Павленко,denys.pavlenko42@student.org,1956,2,29,YJE-70,26.14,38(093)62-40-761
Галина,Захарченко,halyna.zakharchenko9@student.org,1956,7,11,WFZ-16,69.56,38(098)86-93-497
Володимир,Ковальчук,volodymyr.kovalchuk5@student.org,1956,8,9,HKN-68,12.47,38(093)68-97-584
Ганна,Демченко,hanna.demchenko22@student.org,1984,9,25,MGA-91,72.34,38(063)48-75-196
Марія,Гордієнко,mariya.hordiyenko12@student.org,2008,10,8,OAR-65,97.81,38(066)27-38-983
Тарас,Ткаченко,taras.tkachenko12@student.org,1991,5,15,ICO-23,35.85,38(050)25-28-513
Ігор,Новік,ihor.novik17@student.org,1974,12,5,NNS-51,93.56,38(095)38-93-129
Андрій,Гладко,andriy.hladko10@student.org,1996,12,8,LAK-41,49.39,38(096)79-52-378
Ярослав,Марченко,yaroslav.marchenko@student.org,1988,7,3,ZME-55,33.96,38(097)88-19-749
Валентина,Шаповал,valentyna.shapoval17@student.org,2008,12,15,OZS-64,78.17,38(073)49-11-191
Віктор,Гордієнко,viktor.hordiyenko14@student.org,2005,9,5,VYC-70,27.41,38(073)58-78-556
Наталія,Василенко,nataliya.vasylenko8@student.org,1974,10,11,KXE-18,21.84,38(099)67-20-542
Артем,Лебедь,artem.lebed22@student.org,1974,4,28,IYZ-31,44.16,38(050)14-41-144
Михайло,Панченко,mykhaylo.panchenko4@student.org,2007,10,6,WUN-96,84.93,38(067)96-19-772
Петро,Білоус,petro.bilous7@student.org,1958,8,5,DUU-99,43.08,38(096)54-63-829
Федір,Новік,fedir.novik49@student.org,1985,2,27,XEO-41,90.3,38(093)92-51-571
Дмитро,Гладко,dmytro.hladko16@student.org,1993,7,17,JCT-11,11.44,38(097)68-56-108
Євгенія,Павленко,yevheniya.pavlenko9@student.org,2006,12,19,XBW-93,30.84,38(067)63-86-213
Тарас,Василенко,taras.vasylenko12@student.org,1970,9,4,TMR-74,53.48,38(073)25-40-700
Лариса,Панченко,larysa.panchenko15@student.org,1987,3,18,VUU-63,98.29,38(050)77-55-780
Галина,Новік,halyna.novik31@student.org,2006,5,5,RBS-10,52.41,38(073)64-75-553
Анна,Лисенко,anna.lysenko20@student.org,1967,8,30,EZL-60,74.54,38(099)19-76-694
Григорій,Макаренко,hryhoriy.makarenko33@student.org,2003,6,1,ZCR-92,54.36,38(068)14-84-994
Ганна,Захарченко,hanna.zakharchenko31@student.org,1957,2,5,HED-71,72.83,38(098)35-40-846
Олеся,Савченко,olesya.savchenko16@student.org,1962,5,18,KPJ-74,58.35,38(097)65-96-768
Юлія,Рибак,yuliya.rybak11@student.org,1963,5,18,CIM-73,36.8,38(095)49-57-400
Вера,Руденко,vera.rudenko6@student.org,1960,4,17,LMU-13,95.38,38(095)27-81-195
Олена,Кравченко,olena.kravchenko8@student.org,1993,6,9,UVC-75,81.95,38(068)41-47-405
Інна,Рибак,inna.rybak13@student.org,1969,2,28,NPR-51,64.77,38(050)36-96-458
Андрій,Бойко,andriy.boyko11@student.org,2004,5,30,CNW-26,61.98,38(095)37-39-728
Андрій,Ковальчук,andriy.kovalchuk24@student.org,2000,4,15,LJF-34,3.49,38(067)77-93-387
Марія,Романенко,mariya.romanenko44@student.org,1991,10,12,EPU-92,49.75,38(093)43-64-662
Алла,Новік,alla.novik42@student.org,1958,11,2,RHS-68,47.39,38(073)53-13-334
Андрій,Шаповал,andriy.shapoval22@student.org,1959,4,22,UGJ-20,14.34,38(067)94-39-481
Ігор,Козлов,ihor.kozlov19@student.org,2000,5,21,SLH-69,64.23,38(093)30-85-190
Вера,Цимбал,vera.tsymbal5@student.org,1998,10,18,GOA-66,87.11,38(050)24-22-732
Остап,Іваненко,ostap.ivanenko2@student.org,1983,8,11,FXH-61,42.82,38(093)12-61-214
Інна,Гончаренко,inna.honcharenko14@student.org,1995,11,12,WSV-75,82.34,38(097)13-23-587
Надія,Поліщук,nadiya.polishchuk34@student.org,2005,11,11,XQU-70,75.33,38(099)22-74-827
Михайло,Павленко,mykhaylo.pavlenko20@student.org,1986,8,20,YFT-65,54.65,38(063)53-90-337
Тарас,Гайдук,taras.hayduk11@student.org,1973,8,24,QPB-88,84.25,38(096)10-82-538
Вікторія,Павленко,viktoriya.pavlenko21@student.org,2010,10,4,AQO-20,73.39,38(067)70-37-475
Ірина,Гордієнко,iryna.hordiyenko27@student.org,1964,10,1,ERF-43,43.53,38(050)32-43-870
Галина,Гриценко,halyna.hrytsenko2@student.org,1990,9,9,PZK-64,67.81,38(066)33-87-978
Андрій,Михайленко,andriy.mykhaylenko18@student.org,1990,5,29,FYL-81,22.3,38(050)56-60-214
Віктор,Козлов,viktor.kozlov35@student.org,1984,12,2,EGG-65,16.08,38(050)34-83-206
Любов,Іваненко,lyubov.ivanenko35@student.org,1972,12,23,RSV-65,54.97,38(063)80-40-666
Павло,Гордієнко,pavlo.hordiyenko38@student.org,2001,2,1,BAK-40,61.41,38(067)95-36-181
Григорій,Козлов,hryhoriy.kozlov26@student.org,1966,12,27,RBG-85,61.51,38(098)27-71-381
Максим,Гайдук,maksym.hayduk2@student.org,1992,2,9,WAI-98,33.28,38(050)82-86-135
Ганна,Никоненко,hanna.nykonenko36@student.org,1954,2,16,JDP-56,66.9,38(097)85-98-314
Станіслав,Захарченко,stanislav.zakharchenko9@student.org,1987,9,24,QFX-72,32.1,38(098)45-49-251
Надія,Кравченко,nadiya.kravchenko46@student.org,1994,4,21,RON-95,43.83,38(066)88-95-827
Галина,Макаренко,halyna.makarenko17@student.org,1988,11,14,LKK-14,68.25,38(066)28-26-695
Олександр,Левченко,oleksandr.levchenko12@student.org,1991,8,6,WSN-52,84.71,38(099)93-49-460
Василь,Зайцев,vasyl.zaytsev18@student.org,1973,11,28,DEQ-81,89.03,38(067)49-62-106
Юрій,Гладко,yuriy.hladko40@student.org,1961,1,7,WMA-83,72.1,38(068)34-19-551
Надія,Ткаченко,nadiya.tkachenko33@student.org,1983,10,28,LBR-39,60.82,38(096)15-55-938
Юрій,Марченко,yuriy.marchenko39@student.org,1991,2,27,LIM-61,33.1,38(066)54-38-304
Остап,Новік,ostap.novik24@student.org,1990,6,25,HAE-59,55.28,38(093)54-36-167
Наталія,Руденко,nataliya.rudenko9@student.org,1994,9,17,QMV-16,59.66,38(073)95-38-161
Костянтин,Стельмах,kostyantyn.stelmakh29@student.org,1963,12,5,PHK-87,56.28,38(068)52-17-980
Роман,Макаренко,roman.makarenko45@student.org,1953,2,14,NKL-59,4.0,38(095)31-93-298
Оксана,Ковальчук,oksana.kovalchuk10@student.org,2006,2,5,VJV-26,16.58,38(093)59-84-736
Костянтин,Зайцев,kostyantyn.zaytsev3@student.org,1955,1,8,ZEV-93,25.85,38(068)34-58-755
Василь,Литвин,vasyl.lytvyn4@student.org,2006,7,20,EXP-55,39.43,38(068)10-71-910
Віктор,Павленко,viktor.pavlenko@student.org,1956,9,10,IEY-46,54.4,38(050)83-16-714
Петро,Коваль,petro.koval1@student.org,1996,6,6,ARM-43,33.14,38(067)55-25-679
Раїса,Дорошенко,rayisa.doroshenko3@student.org,1992,11,1,KSW-61,98.54,38(097)95-50-619
Вера,Лебедь,vera.lebed22@student.org,1976,11,2,WHP-20,75.69,38(098)58-65-304
Юлія,Шевченко,yuliya.shevchenko17@student.org,1985,4,28,EEQ-64,21.97,38(067)76-54-473
Роман,Кузьменко,roman.kuzmenko71@student.org,2005,10,13,ZKY-88,94.61,38(068)47-90-658
Остап,Білоус,ostap.bilous19@student.org,1964,4,9,CLX-14,20.43,38(068)23-49-864
Тетяна,Авраменко,tetyana.avramenko6@student.org,1957,1,22,IKQ-97,68.79,38(050)67-69-162
Світлана,Коваль,svitlana.koval24@student.org,2008,5,25,ADQ-50,32.08,38(050)15-48-509
Надія,Марченко,nadiya.marchenko14@student.org,1996,7,31,ODW-73,85.04,38(098)69-74-673
Іван,Левченко,ivan.levchenko3@student.org,1979,2,11,AOA-59,3.52,38(098)83-77-610
Іван,Рибак,ivan.rybak1@student.org,1986,10,18,FCI-21,81.45,38(067)18-93-880
Денис,Марченко,denys.marchenko31@student.org,1976,11,29,GGQ-33,84.13,38(066)11-22-622
Ярослав,Ткаченко,yaroslav.tkachenko20@student.org,1988,10,24,REZ-46,2.34,38(066)32-57-204
Любов,Цимбал,lyubov.tsymbal10@student.org,1991,7,18,VEU-58,12.29,38(068)77-38-795
Олеся,Павленко,olesya.pavlenko27@student.org,1984,4,3,CUI-64,73.63,38(095)52-21-968
