m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Алла,Рибак,alla.rybak26@student.org,1970,5,2,RQL-70,81.65,38(095)71-56-495
Вікторія,Литвин,viktoriya.lytvyn8@student.org,1984,1,15,HKN-68,58.64,38(096)62-54-469
Роман,Руденко,roman.rudenko18@student.org,1990,1,20,TJO-38,48.17,38(097)20-14-667
Марія,Коваль,mariya.koval30@student.org,1986,3,24,QZO-34,90.85,38(063)38-36-271
Юлія,Гриценко,yuliya.hrytsenko8@student.org,1969,3,24,WTU-82,60.85,38(097)94-44-666
Віктор,Коваль,viktor.koval28@student.org,1997,10,18,HZJ-42,68.6,38(066)84-14-230
Ганна,Омельченко,hanna.omelchenko33@student.org,1984,6,2,ACV-59,62.1,38(099)65-28-937
Оксана,Поліщук,oksana.polishchuk2@student.org,2005,11,30,FSM-99,58.76,38(093)70-70-504
Світлана,Гладко,svitlana.hladko48@student.org,1965,5,13,PRZ-76,70.09,38(093)12-65-548
Іван,Шевченко,ivan.shevchenko22@student.org,1990,9,21,LEW-44,98.31,38(099)16-13-239
Катерина,Гайдук,kateryna.hayduk32@student.org,1985,11,22,ROQ-49,34.82,38(095)36-70-450
Олена,Марченко,olena.marchenko9@student.org,2000,11,24,CYR-32,65.76,38(099)95-51-996
Костянтин,Ковальчук,kostyantyn.kovalchuk29@student.org,1967,12,25,ALI-97,39.35,38(093)22-32-809
Петро,Кравченко,petro.kravchenko22@student.org,1999,10,31,DMI-43,62.45,38(068)99-27-195
Іван,Лисенко,ivan.lysenko35@student.org,1977,8,16,TBR-14,47.05,38(093)24-28-371
Тетяна,Макаренко,tetyana.makarenko21@student.org,1974,2,15,SQA-42,86.37,38(073)61-28-550
Дмитро,Коваленко,dmytro.kovalenko43@student.org,2005,10,5,AAO-20,21.62,38(063)58-91-298
Роман,Бойко,roman.boyko74@student.org,1973,3,21,AYK-48,76.84,38(096)84-90-546
Людмила,Іваненко,lyudmyla.ivanenko19@student.org,1972,1,12,RCI-94,23.13,38(098)27-45-941
Віталій,Ткаченко,vitaliy.tkachenko2@student.org,1994,5,6,XIJ-37,50.41,38(068)79-98-919
Віктор,Король,viktor.korol30@student.org,1956,10,24,HYV-78,33.45,38(073)27-72-586
Наталія,Гриценко,nataliya.hrytsenko35@student.org,1977,12,31,KQI-14,74.57,38(067)66-74-701
Федір,Руденко,fedir.rudenko15@student.org,1980,6,5,RQI-66,53.87,38(050)46-60-615
Алла,Романенко,alla.romanenko20@student.org,1956,8,12,LQV-82,43.49,38(050)88-89-608
Алла,Марченко,alla.marchenko@student.org,1977,12,9,KNQ-41,53.77,38(097)28-66-184
Богдан,Коваль,bohdan.koval18@student.org,2000,4,14,WRG-41,95.42,38(068)81-43-789
Євгенія,Шевчук,yevheniya.shevchuk2@student.org,1990,8,10,DBF-17,85.49,38(063)38-66-831
Валентина,Левченко,valentyna.levchenko14@student.org,1997,11,19,MYC-53,89.27,38(063)29-13-256
Григорій,Гладко,hryhoriy.hladko@student.org,2004,2,22,KIY-99,44.81,38(063)75-75-905
Станіслав,Василенко,stanislav.vasylenko31@student.org,1981,7,3,RXH-75,30.19,38(066)28-16-821
Лілія,Костенко,liliya.kostenko1@student.org,1961,11,5,YDX-28,57.88,38(073)26-24-254
Юрій,Поліщук,yuriy.polishchuk15@student.org,1990,6,12,UAP-67,48.9,38(093)67-82-132
Любов,Макаренко,lyubov.makarenko16@student.org,1992,2,9,ZGX-32,28.51,38(097)71-73-881
Василь,Гриценко,vasyl.hrytsenko9@student.org,1974,1,9,EXP-55,14.5,38(095)50-54-478
Людмила,Гладко,lyudmyla.hladko5@student.org,1983,11,25,HTE-45,86.42,38(096)89-89-827
Олеся,Мельник,olesya.melnyk36@student.org,1960,7,18,OLK-19,61.85,38(067)93-16-963
Галина,Ковальчук,halyna.kovalchuk42@student.org,2002,7,30,ZGK-45,46.56,38(097)94-80-256
Костянтин,Гордієнко,kostyantyn.hordiyenko11@student.org,1978,1,18,RHR-46,84.02,38(050)62-71-803
Костянтин,Кузьменко,kostyantyn.kuzmenko20@student.org,1956,7,11,VUD-97,41.04,38(067)85-38-314
Юлія,Левченко,yuliya.levchenko@student.org,1991,12,27,ZKB-32,68.25,38(073)63-20-386
Катерина,Лисенко,kateryna.lysenko35@student.org,1974,9,12,ERS-76,24.75,38(097)98-88-821
Костянтин,Король,kostyantyn.korol28@student.org,1953,10,17,FKA-38,10.4,38(066)28-77-269
Лариса,Павленко,larysa.pavlenko17@student.org,2004,10,20,NDH-84,58.09,38(066)65-92-242
Надія,Козлов,nadiya.kozlov24@student.org,1955,7,13,JNF-33,24.63,38(095)51-66-899
Юлія,Романенко,yuliya.romanenko33@student.org,1989,10,8,BIP-34,84.01,38(093)46-41-658
Роман,Стельмах,roman.stelmakh58@student.org,1962,9,1,CEO-52,40.75,38(050)35-43-788
Валентина,Мельник,valentyna.melnyk4@student.org,2002,1,14,MRB-71,62.42,38(098)64-10-696
Тарас,Стельмах,taras.stelmakh2@student.org,1964,6,22,JUN-56,59.9,38(095)97-75-441
Юлія,Новік,yuliya.novik20@student.org,2007,4,25,WLZ-62,53.78,38(066)86-37-714
Оксана,Коваленко,oksana.kovalenko2@student.org,1969,7,6,GOA-66,69.06,38(096)71-78-972
Тарас,Кравченко,taras.kravchenko4@student.org,1968,12,23,FTJ-18,54.85,38(068)97-59-730
Марія,Савченко,mariya.savchenko18@student.org,1951,11,14,MKC-39,54.85,38(050)86-37-185
Євгенія,Демченко,yevheniya.demchenko16@student.org,1982,9,16,VOM-38,8.64,38(099)49-17-745
Михайло,Шевчук,mykhaylo.shevchuk9@student.org,1998,11,16,IOC-84,50.42,38(098)22-82-681
Євгенія,Білоус,yevheniya.bilous23@student.org,1968,8,21,HVZ-31,15.82,38(063)18-95-183
Лілія,Білоус,liliya.bilous27@student.org,2005,5,6,BMM-15,19.18,38(067)23-91-633
Оксана,Романенко,oksana.romanenko22@student.org,1951,6,13,DFR-40,88.67,38(063)74-81-213
Іван,Скрипка,ivan.skrypka31@student.org,1990,10,23,UHA-58,71.04,38(099)56-74-809
Павло,Гладко,pavlo.hladko19@student.org,2004,4,10,BCS-56,5.38,38(096)80-76-924
Тарас,Костенко,taras.kostenko28@student.org,1966,6,2,MQL-46,20.38,38(099)24-39-706
Володимир,Мельник,volodymyr.melnyk13@student.org,1961,5,30,WMA-83,60.76,38(063)51-32-585
Тетяна,Романенко,tetyana.romanenko10@student.org,1989,11,10,OEZ-68,38.79,38(097)15-70-563
Марія,Бойко,mariya.boyko25@student.org,1994,10,4,UPL-42,48.04,38(096)45-96-366
Вера,Поліщук,vera.polishchuk29@student.org,1971,5,29,AKF-35,72.55,38(066)34-79-319
Галина,Омельченко,halyna.omelchenko26@student.org,1978,1,15,OVL-88,75.3,38(066)10-31-364
Ірина,Авраменко,iryna.avramenko12@student.org,1969,1,12,EPU-92,92.69,38(067)92-56-808
Надія,Павленко,nadiya.pavlenko9@student.org,2000,3,24,YBQ-13,94.55,38(066)20-55-253
Марія,Зайцев,mariya.zaytsev4@student.org,1991,1,31,IPJ-55,43.66,38(067)71-30-916
Олена,Никоненко,olena.nykonenko7@student.org,1978,3,9,MVL-42,47.89,38(098)30-85-466
Павло,Панченко,pavlo.panchenko15@student.org,1968,9,19,KTX-32,23.26,38(096)61-81-237
Вікторія,Макаренко,viktoriya.makarenko25@student.org,1999,5,17,ONP-18,12.87,38(068)80-79-190
Андрій,Гладко,andriy.hladko7@student.org,2000,10,31,BFG-57,49.63,38(068)63-25-994
Роман,Дорошенко,roman.doroshenko28@student.org,1989,8,16,LXX-97,44.65,38(095)58-70-210
Василь,Демченко,vasyl.demchenko31@student.org,1996,4,5,TXP-21,50.67,38(098)56-47-649
Марія,Савченко,mariya.savchenko7@student.org,2006,2,10,WEL-33,89.84,38(063)49-26-996
Любов,Павленко,lyubov.pavlenko6@student.org,1998,3,21,ZVE-19,40.42,38(063)37-62-730
Роман,Демченко,roman.demchenko73@student.org,1993,6,20,UIF-76,25.85,38(050)86-72-657
Максим,Макаренко,maksym.makarenko2@student.org,1968,5,28,TPG-62,38.84,38(068)88-53-170
Вікторія,Лисенко,viktoriya.lysenko8@student.org,1990,5,17,QGZ-10,85.13,38(050)82-69-909
Дмитро,Ковальчук,dmytro.kovalchuk39@student.org,1955,12,30,CVZ-73,85.69,38(068)31-46-234
Олена,Бойко,olena.boyko43@student.org,1981,3,28,NCH-24,56.52,38(099)98-72-457
Раїса,Рибак,rayisa.rybak47@student.org,1968,4,30,OUX-72,12.92,38(073)58-18-123
Катерина,Демченко,kateryna.demchenko9@student.org,1969,3,30,EFL-51,74.38,38(098)36-11-205
Григорій,Гончаренко,hryhoriy.honcharenko2@student.org,2008,1,19,PXN-74,93.61,38(096)82-69-567
Максим,Костенко,maksym.kostenko24@student.org,2006,2,10,EVN-66,50.8,38(073)83-84-234
Станіслав,Зайцев,stanislav.zaytsev30@student.org,1956,1,13,XON-85,42.5,38(068)34-85-827
Юрій,Бойко,yuriy.boyko31@student.org,1986,10,26,ILA-65,90.59,38(067)78-54-364
Інна,Павленко,inna.pavlenko1@student.org,1961,7,17,LJP-88,23.43,38(067)87-41-269
Павло,Гладко,pavlo.hladko2@student.org,1961,12,26,VGB-57,3.15,38(097)11-87-877
Раїса,Марченко,rayisa.marchenko8@student.org,1987,3,16,WAI-98,53.77,38(050)50-76-785
Олександр,Лебедь,oleksandr.lebed14@student.org,1955,11,22,WMG-91,58.85,38(073)27-51-606
Інна,Король,inna.korol39@student.org,2009,8,8,EGV-16,89.45,38(067)92-78-198
Юлія,Новік,yuliya.novik11@student.org,1970,9,5,NCO-96,52.52,38(096)77-39-142
Олеся,Мельник,olesya.melnyk32@student.org,1950,9,25,IRS-63,69.47,38(097)87-21-530
Тетяна,Мельник,tetyana.melnyk32@student.org,2001,7,17,SQY-98,26.79,38(050)12-59-666
Іван,Поліщук,ivan.polishchuk32@student.org,1976,12,2,EYU-68,96.88,38(066)95-22-626
Галина,Гайдук,halyna.hayduk24@student.org,1979,8,3,IBZ-57,55.64,38(093)28-62-616
Оксана,Авраменко,oksana.avramenko1@student.org,1998,12,22,RWB-34,12.06,38(099)25-71-150
Валентина,Панченко,valentyna.panchenko2@student.org,1983,4,8,LAK-41,38.76,38(073)12-71-848
Дмитро,Стельмах,dmytro.stelmakh40@student.org,1991,2,4,ZYA-14,5.4,38(050)48-12-271
Вікторія,Павленко,viktoriya.pavlenko4@student.org,1968,2,11,DDZ-78,30.73,38(067)32-56-920
Віталій,Стельмах,vitaliy.stelmakh24@student.org,1964,2,23,JOQ-99,40.77,38(096)14-39-827
Станіслав,Гриценко,stanislav.hrytsenko6@student.org,1964,8,3,RWQ-46,53.42,38(067)91-76-706
Раїса,Авраменко,rayisa.avramenko9@student.org,2010,6,10,CSM-73,79.55,38(068)67-51-317
Андрій,Гриценко,andriy.hrytsenko11@student.org,1969,6,29,TDU-41,14.26,38(068)76-81-340
Дмитро,Поліщук,dmytro.polishchuk41@student.org,1986,1,15,VYA-27,84.92,38(066)64-33-727
Юрій,Гордієнко,yuriy.hordiyenko30@student.org,1955,10,10,XUB-80,61.06,38(098)40-74-687
Лілія,Макаренко,liliya.makarenko6@student.org,1958,6,28,TOL-68,89.13,38(098)82-18-385
Вера,Петренко,vera.petrenko10@student.org,1956,8,22,FHJ-12,56.16,38(068)57-94-643
Остап,Гладко,ostap.hladko34@student.org,1991,9,22,HHD-52,1.05,38(063)25-46-546
Ганна,Павленко,hanna.pavlenko10@student.org,2002,5,26,JDK-31,57.64,38(063)47-46-895
Вікторія,Поліщук,viktoriya.polishchuk30@student.org,1980,5,3,UPB-76,77.75,38(063)35-93-604
Денис,Руденко,denys.rudenko2@student.org,1988,5,26,IEO-95,80.39,38(068)17-29-625
Ірина,Гордієнко,iryna.hordiyenko25@student.org,2005,12,1,JII-94,12.86,38(073)92-19-901
Лариса,Василенко,larysa.vasylenko20@student.org,1995,3,28,IQP-64,64.28,38(066)76-88-420
Григорій,Захарченко,hryhoriy.zakharchenko8@student.org,1991,2,17,WDW-53,90.51,38(099)24-42-264
Ірина,Авраменко,iryna.avramenko27@student.org,1960,7,2,ZKV-72,57.52,38(050)74-41-474
Петро,Костенко,petro.kostenko51@student.org,1962,3,23,QQN-96,31.71,38(066)54-59-929
Оксана,Шевчук,oksana.shevchuk30@student.org,1962,6,9,MLX-37,96.01,38(067)52-89-909
Денис,Рибак,denys.rybak15@student.org,1966,5,8,JUN-56,24.78,38(063)32-47-914
Вікторія,Шаповал,viktoriya.shapoval20@student.org,1965,6,6,ZPK-31,39.6,38(098)35-64-561
Роман,Коваль,roman.koval7@student.org,1968,9,9,YTH-55,57.31,38(099)43-47-253
Вікторія,Авраменко,viktoriya.avramenko8@student.org,1958,8,26,FCQ-32,64.55,38(063)90-88-392
Надія,Білоус,nadiya.bilous7@student.org,1965,1,18,EMW-13,31.46,38(098)93-22-214
Володимир,Авраменко,volodymyr.avramenko13@student.org,2000,5,1,QOI-12,23.34,38(098)75-82-146
Оксана,Гайдук,oksana.hayduk25@student.org,1984,5,22,XHO-90,63.23,38(063)93-99-947
Костянтин,Ковальчук,kostyantyn.kovalchuk20@student.org,1984,8,5,HLB-66,5.01,38(093)82-52-600
Денис,Новік,denys.novik6@student.org,1981,2,5,PZX-54,89.6,38(097)51-90-533
Олеся,Авраменко,olesya.avramenko@student.org,1963,12,24,EGK-32,99.91,38(098)41-17-110
Лілія,Павленко,liliya.pavlenko22@student.org,1999,9,19,UFI-24,74.5,38(066)58-68-880
Раїса,Лисенко,rayisa.lysenko34@student.org,1983,11,25,NGT-24,39.66,38(098)33-17-899
Алла,Білоус,alla.bilous3@student.org,1996,3,26,QZW-42,52.64,38(096)71-61-927
Наталія,Макаренко,nataliya.makarenko14@student.org,1958,11,10,IWN-45,81.66,38(050)88-28-336
Алла,Ковальчук,alla.kovalchuk31@student.org,1950,4,11,XJN-17,45.99,38(068)33-60-422
Роман,Шевченко,roman.shevchenko45@student.org,1976,4,16,RFI-24,40.25,38(066)60-21-437
Володимир,Никоненко,volodymyr.nykonenko3@student.org,1964,1,9,ODW-23,8.1,38(063)15-32-238
Раїса,Омельченко,rayisa.omelchenko28@student.org,1952,11,19,PSL-21,28.02,38(095)68-13-116
Тетяна,Лисенко,tetyana.lysenko31@student.org,2002,10,6,EFD-53,17.33,38(068)94-18-268
Олександр,Романенко,oleksandr.romanenko44@student.org,1988,1,24,KOH-44,67.35,38(050)50-53-172
Олеся,Скрипка,olesya.skrypka12@student.org,1987,11,28,JIJ-57,32.03,38(095)63-15-204
Сергій,Новік,serhiy.novik21@student.org,1985,3,1,ITH-31,9.17,38(073)52-41-238
Павло,Новік,pavlo.novik24@student.org,1958,2,3,MSW-18,2.61,38(066)60-43-756
Наталія,Цимбал,nataliya.tsymbal27@student.org,1972,10,11,TOB-91,78.77,38(050)42-67-860
Віталій,Кравченко,vitaliy.kravchenko14@student.org,1963,2,18,SGN-84,85.28,38(098)26-50-834
Остап,Шевчук,ostap.shevchuk25@student.org,1954,5,12,EZR-22,6.58,38(095)83-61-520
Світлана,Гладко,svitlana.hladko35@student.org,1983,4,8,BXO-83,48.43,38(095)86-73-740
Катерина,Гордієнко,kateryna.hordiyenko7@student.org,1983,1,10,NMK-18,84.22,38(068)88-33-570
Роман,Шевченко,roman.shevchenko6@student.org,2000,9,2,BXM-85,55.09,38(067)34-85-543
Дмитро,Гайдук,dmytro.hayduk30@student.org,1982,4,4,GIP-79,14.9,38(093)59-92-435
Раїса,Панченко,rayisa.panchenko12@student.org,1965,2,22,FYY-69,81.17,38(067)47-79-918
Алла,Коваль,alla.koval21@student.org,1978,5,23,HFZ-53,16.78,38(063)91-72-826
Остап,Скрипка,ostap.skrypka20@student.org,1979,4,27,PWS-37,59.41,38(068)88-85-342
Любов,Демченко,lyubov.demchenko9@student.org,2010,11,19,SDA-23,93.94,38(097)99-16-437
Вера,Романенко,vera.romanenko2@student.org,1985,3,23,UEQ-73,3.23,38(067)31-66-728
Ганна,Марченко,hanna.marchenko4@student.org,1984,12,19,UAK-28,29.37,38(096)14-55-811
Ірина,Ткаченко,iryna.tkachenko18@student.org,1978,7,29,XXU-15,58.3,38(097)23-90-296
Любов,Гончаренко,lyubov.honcharenko17@student.org,1971,4,3,ARK-41,1.97,38(063)83-31-737
Вікторія,Дорошенко,viktoriya.doroshenko3@student.org,1987,11,7,KFC-39,48.87,38(096)28-28-879
Роман,Романенко,roman.romanenko52@student.org,1957,5,21,GMJ-20,89.76,38(050)83-30-865
Катерина,Цимбал,kateryna.tsymbal37@student.org,1957,6,5,GSH-49,34.73,38(063)24-31-557
Григорій,Кузьменко,hryhoriy.kuzmenko31@student.org,1993,10,9,DKZ-98,64.23,38(050)80-66-548
Сергій,Демченко,serhiy.demchenko5@student.org,2003,9,5,UPY-14,80.19,38(066)93-79-318
Валентина,Лисенко,valentyna.lysenko22@student.org,1990,6,4,GWY-95,92.27,38(067)50-95-877
Роман,Костенко,roman.kostenko39@student.org,1959,4,4,EGE-98,22.73,38(067)85-97-162
Костянтин,Гончаренко,kostyantyn.honcharenko43@student.org,1986,3,22,CXL-75,50.04,38(073)46-56-997
Григорій,Демченко,hryhoriy.demchenko28@student.org,1955,5,11,FOB-24,96.02,38(050)70-56-736
Євгенія,Козлов,yevheniya.kozlov21@student.org,2002,11,18,EDM-79,63.34,38(096)92-86-163
Людмила,Петренко,lyudmyla.petrenko10@student.org,2001,5,6,QQY-15,45.51,38(067)10-69-733
Павло,Авраменко,pavlo.avramenko25@student.org,1968,12,8,IPH-66,21.68,38(096)15-95-908
Раїса,Бойко,rayisa.boyko17@student.org,1997,6,15,HGJ-39,65.13,38(073)81-74-542
Раїса,Шаповал,rayisa.shapoval@student.org,1970,2,13,VKY-23,99.5,38(093)92-19-234
Василь,Михайленко,vasyl.mykhaylenko8@student.org,1979,4,3,QUE-39,94.85,38(066)58-58-499
Ірина,Новік,iryna.novik10@student.org,1952,3,10,KWG-25,98.02,38(050)75-45-383
Олександр,Шевченко,oleksandr.shevchenko13@student.org,1994,5,19,GYV-19,56.71,38(068)15-31-328
Артем,Дорошенко,artem.doroshenko14@student.org,1979,2,17,PQM-89,20.97,38(063)77-61-389
Віталій,Поліщук,vitaliy.polishchuk27@student.org,1982,3,20,URE-55,24.27,38(073)35-69-154
Остап,Цимбал,ostap.tsymbal33@student.org,1993,1,3,EJV-66,29.5,38(068)46-81-617
Марія,Гладко,mariya.hladko32@student.org,2007,8,13,SZV-46,67.09,38(063)26-35-916
Максим,Левченко,maksym.levchenko17@student.org,1975,6,26,YGT-44,15.03,38(093)28-23-839
Юлія,Дорошенко,yuliya.doroshenko39@student.org,1956,6,28,LIM-61,90.71,38(096)14-43-140
Максим,Ковальчук,maksym.kovalchuk17@student.org,1955,11,26,KCR-13,42.44,38(073)37-50-109
Дмитро,Коваленко,dmytro.kovalenko4@student.org,2010,9,1,VTD-10,0.89,38(095)14-57-322
Алла,Ткаченко,alla.tkachenko25@student.org,2005,8,23,CUG-74,24.51,38(050)30-56-248
Світлана,Захарченко,svitlana.zakharchenko7@student.org,1955,1,18,CYA-12,21.14,38(050)76-87-340
Вера,Бойко,vera.boyko23@student.org,1985,4,24,SNJ-12,85.55,38(099)78-46-957
